,ID,URL,小区名称,城市,区域,片区,参考均价,建筑年代,总栋数,总户数,开发商,物业费,物业公司,建筑类型,地址
0,1611041820431,http://cd.lianjia.com/xiaoqu/1611041820431,科联街5号,成都,青羊,浣花溪,19692,1998年建成,4栋,184户,暂无信息,暂无信息,暂无信息,板楼,(青羊浣花溪)科联街5号
0,1611062168503,http://cd.lianjia.com/xiaoqu/1611062168503,草堂小筑,成都,青羊,草堂,11202,2002年建成,3栋,214户,成都汇厦建设投资股份有限公司,0.8元/平米/月,成都安怡物业管理有限公司,塔板结合,(青羊草堂)清江南街4号
0,3011052278532,http://cd.lianjia.com/xiaoqu/3011052278532,草堂路21号,成都,青羊,草堂,14384,2005年建成,4栋,88户,成都市武侯区桂溪房地产开发公司,1元/平米/月,私人承办物业,板楼,(青羊草堂)草堂路21号
0,3011056031833,http://cd.lianjia.com/xiaoqu/3011056031833,六月花苑,成都,青羊,浣花溪,21739,2002年建成,3栋,58户,暂无信息,0.6元/平米/月,暂无信息,板楼,(青羊浣花溪)六月花苑
0,1611060952491,http://cd.lianjia.com/xiaoqu/1611060952491,商业街50号,成都,青羊,宽窄巷子,24598,1991年建成,2栋,170户,成都置信集团,暂无信息,成都勤信物业服务有限公司,板楼,(青羊宽窄巷子)商业街50号
0,1611060320392,http://cd.lianjia.com/xiaoqu/1611060320392,万和电信公寓,成都,青羊,八宝街,11665,2000年建成,2栋,208户,电信局自建,1.2至1.8元/平米/月,业主自筹物业,塔楼/塔板结合,(青羊八宝街)万和路9号
0,3011055293138,http://cd.lianjia.com/xiaoqu/3011055293138,德意馨苑,成都,青羊,金沙,11373,2003年建成,9栋,510户,成都市金鸿实业有限责任公司,0.6元/平米/月,舜苑资产经营管理有限公司,塔板结合,(青羊金沙)蜀汉路532号
0,1611058694818,http://cd.lianjia.com/xiaoqu/1611058694818,成勘院,成都,青羊,草堂,10102,2000年建成,28栋,1171户,无开发商,0.2至0.8元/平米/月,私人承办物业,板楼,(青羊草堂)浣花北路1号
0,1611061582581,http://cd.lianjia.com/xiaoqu/1611061582581,浣花里100号,成都,青羊,浣花溪,39178,2008年建成,3栋,45户,成都泰怡实业发展有限公司,3.8元/平米/月,成都金房物业服务有限公司,未知类型,(青羊浣花溪)浣花里100号
0,1611060176862,http://cd.lianjia.com/xiaoqu/1611060176862,泡桐树街1号,成都,青羊,宽窄巷子,25162,1999年建成,2栋,80户,无开发商,0.5元/平米/月,街道办事处（委员会）代管物业,板楼,(青羊宽窄巷子)泡桐树街1号
0,1620020601436326,http://cd.lianjia.com/xiaoqu/1620020601436326,二十一世纪花园一期,成都,青羊,贝森,10169,2003年建成,24栋,1146户,暂无信息,0.5元/平米/月,暂无信息,板楼,(青羊贝森)苏坡东路27号
0,1611062203031,http://cd.lianjia.com/xiaoqu/1611062203031,大石东路右三巷5号,成都,青羊,人民公园,10130,1997年建成,8栋,192户,无开发商,0.6元/平米/月,街道办事处（委员会）代管物业,板楼,(青羊人民公园)大石东路右三巷5号
0,3011054210973,http://cd.lianjia.com/xiaoqu/3011054210973,春江阁,成都,青羊,人民公园,14005,2006年建成,1栋,38户,成都城投地产有限公司,0.5元/平米/月,成都金房物业服务有限公司,板楼,(青羊人民公园)锦里滨河路1号
0,1611061539646,http://cd.lianjia.com/xiaoqu/1611061539646,商业街25号,成都,青羊,宽窄巷子,23091,1986年建成,4栋,104户,无开发商,0.5元/平米/月,成都勤信物业服务有限公司,板楼,(青羊宽窄巷子)商业街25号
0,3011056054585,http://cd.lianjia.com/xiaoqu/3011056054585,光华苑一期,成都,青羊,草堂,9268,2000年建成,17栋,668户,成都市政建设集团有限责任公司,0.5至0.6元/平米/月,私人承办物业,塔楼/板楼,(青羊草堂)草堂北支路49号
0,1611041789163,http://cd.lianjia.com/xiaoqu/1611041789163,光华馨苑,成都,青羊,万家湾,7581,2000年建成,20栋,2781户,安平酒店管理有限公司,0.3元/平米/月,成都森宇物业管理有限公司,板楼,(青羊万家湾)培风路60号
0,1611061133005,http://cd.lianjia.com/xiaoqu/1611061133005,成勘院电梯公寓,成都,青羊,府南新区,16018,暂无信息,5栋,456户,暂无信息,暂无信息,暂无信息,未知类型,(青羊府南新区)清江东路186号
0,1613627780772852,http://cd.lianjia.com/xiaoqu/1613627780772852,草堂东路133号,成都,青羊,浣花溪,19335,暂无信息,1栋,48户,暂无信息,暂无信息,暂无信息,未知类型,(青羊浣花溪)草堂东路133号
0,1611063119341,http://cd.lianjia.com/xiaoqu/1611063119341,大石东路7号,成都,青羊,人民公园,10306,2001年建成,4栋,225户,无开发商,1.2元/平米/月,街道办事处（委员会）代管物业,板楼,(青羊人民公园)大石东路7号
0,3011053412025,http://cd.lianjia.com/xiaoqu/3011053412025,通惠门路25号,成都,青羊,宽窄巷子,14675,1972年建成,12栋,502户,无开发商,0.5元/平米/月,街道办事处（委员会）代管物业,板楼,(青羊宽窄巷子)通惠门路25号
0,1611043054578,http://cd.lianjia.com/xiaoqu/1611043054578,大石西路62号,成都,青羊,浣花溪,15544,1999年建成,12栋,314户,无开发商,0.5元/平米/月,业主自筹物业,板楼,(青羊浣花溪)大石西路62号
0,3011056038470,http://cd.lianjia.com/xiaoqu/3011056038470,清江东路360号,成都,青羊,府南新区,8460,2000年建成,24栋,782户,无开发商,0.8元/平米/月,私人承办物业,板楼,(青羊府南新区)清江东路360号
0,1611062090731,http://cd.lianjia.com/xiaoqu/1611062090731,支矶石街27号院,成都,青羊,宽窄巷子,26381,1999年建成,1栋,14户,无开发商,0.5元/平米/月,街道办事处（委员会）代管物业,板楼,(青羊宽窄巷子)支矶石街27号
0,3011056057044,http://cd.lianjia.com/xiaoqu/3011056057044,青华路20号,成都,青羊,草堂,10032,1990年建成,11栋,460户,暂无信息,0.5至1.89元/平米/月,暂无信息,板楼,(青羊草堂)青华路20号
0,1611057410255,http://cd.lianjia.com/xiaoqu/1611057410255,清水路苑,成都,青羊,外金沙,8281,2012年建成,59栋,8210户,成都铁路旧城改造中心,1.25元/平米/月,四川金房物业服务有限公司,板楼,(青羊外金沙)武青北路312号
0,1611050190095,http://cd.lianjia.com/xiaoqu/1611050190095,蓝光COCO金沙三期,成都,青羊,外金沙,13408,2015年建成,8栋,1707户,成都蓝光房地产公司,2.8元/平米/月,蓝光嘉宝物业服务公司,塔楼/板楼/塔板结合,(青羊外金沙)西三环外金沙西源大道清源三路169号
0,1611041927237,http://cd.lianjia.com/xiaoqu/1611041927237,学府春,成都,青羊,西南财大,9652,2005年建成,3栋,267户,金亿房产,1至3元/平米/月,英联华（香港）物业管理有限公司,板楼,(青羊西南财大)光华村街58号
0,1611043092332,http://cd.lianjia.com/xiaoqu/1611043092332,航天佳苑,成都,青羊,外光华,10514,2008年建成,6栋,805户,无开发商,1.2元/平米/月,成都五兴物业管理有限公司,板楼,(青羊外光华)培中路73号
0,3011053886340,http://cd.lianjia.com/xiaoqu/3011053886340,城置尚豪庭,成都,青羊,草市街,11993,2014年建成,2栋,388户,成都汶辉青羊地产开发有限公司,2.8至6.1元/平米/月,蜀信物业公司,塔楼,(青羊草市街)草市街38号
0,1611043102394,http://cd.lianjia.com/xiaoqu/1611043102394,精城水印阁,成都,青羊,外金沙,9804,2011年建成,1栋,210户,无开发商,2元/平米/月,街道办事处（委员会）代管物业,塔板结合,(青羊外金沙)滨河路688号
0,1611059034804,http://cd.lianjia.com/xiaoqu/1611059034804,盛世年华,成都,青羊,草市街,11940,2006年建成,2栋,436户,无开发商,1.5元/平米/月,业主自筹物业,塔楼/板楼,(青羊草市街)东珠市街66号
0,1611041814172,http://cd.lianjia.com/xiaoqu/1611041814172,贝森园,成都,青羊,贝森,7956,2000年建成,12栋,654户,无开发商,0.2元/平米/月,私人承办物业,塔楼/板楼,(青羊贝森)贝森路336号
0,1611041815597,http://cd.lianjia.com/xiaoqu/1611041815597,大地锦苑,成都,青羊,西南财大,12033,2006年建成,3栋,343户,四川大地房地产开发有限责任公司,1.2至2.5元/平米/月,私人承办物业,塔楼/板楼,(青羊西南财大)光华巷9号
0,1611043113335,http://cd.lianjia.com/xiaoqu/1611043113335,省气象局宿舍,成都,青羊,西南财大,9607,1999年建成,28栋,764户,无开发商,暂无信息,私人承办物业,板楼/塔板结合,(青羊西南财大)光华村街20号
0,1611061255512,http://cd.lianjia.com/xiaoqu/1611061255512,西御大厦,成都,青羊,人民公园,10132,2002年建成,1栋,229户,无开发商,2.5元/平米/月,街道办事处（委员会）代管物业,板楼,(青羊人民公园)西御街8号
0,1611041886097,http://cd.lianjia.com/xiaoqu/1611041886097,玉双苑,成都,青羊,贝森,9006,2002年建成,5栋,290户,无开发商,0.2至1元/平米/月,私人承办物业,板楼,(青羊贝森)四威北路7号
0,1611043064562,http://cd.lianjia.com/xiaoqu/1611043064562,百家苑,成都,青羊,贝森,9773,2000年建成,6栋,326户,成都市贝森实业有限公司,0.8至1元/平米/月,私人承办物业,塔楼/板楼,(青羊贝森)贝森路16号
0,1611043167862,http://cd.lianjia.com/xiaoqu/1611043167862,水映长岛,成都,青羊,光华泡小,25260,2005年建成,33栋,85户,芝芝房产,4元/平米/月,四川省润无声物业发展有限责任公司,未知类型,(青羊光华泡小)东坡路999号
